artist_id,artist,track_name,release_date,popularity,track_id,album_id,external_id,explicit,is_local,tiktok_video_count,lyrics,location_mention,names_of_location,count
3a1tBryiczPAZpgoZN9Rzg,Asake,Amapiano,2023-05-23,66,3GMdp6clyAh7wZWVYOtoS9,6SS3BYYRmatpgcIrmRCuI6,Amapiano,True,False,303000,"""Amapiano""

Dem know, dem know, dem know, dem know
Ololademi Asake
Tune in to the king of sounds and blues
Dem know, dem know

Amapiano, eh
Diano, eh
It's a big vibe, all the girls dem know
Steadily, steadily
Heavily, we are getting lit

Amapiano, eh
Diano, eh
It's a big vibe, all the girls dem know
Steadily, steadily
Heavily, we are getting lit

They see me coming
Dem dey shout hallelujah
Everyday it be lit like a new year
Oversees dem wan chop me like suya
á»Œmá» I no fit dull for this dunya, eh, eh
Daya so greasy oh, greasy oh
E dey dance like Chris breezy oh, easy oh
á»Œmá» my wrist e dey cold, e dey freezy oh
Dem no dey call me Mr Money for no reason oh

As e dey go, eh
Amapiano, eh
We go show, eh
We go let them know, eh
Na we dey run the town and any show
Bigger than any woe
Stronger than any foe, eh, eh
Badman flows, eh
Put them on their toes, eh
On the low, eh
The gal dem know, eh
My gbedu shut down southy, janmo
Colorado
Pass me the fatty jumbo

Amapiano, eh
Diano, eh
It's a big vibe, all the girls dem know
Steadily, steadily
Heavily, we are getting lit

Amapiano, eh
Diano, eh
It's a big vibe, all the girls dem know
Steadily, steadily
Heavily, we are getting lit

Yeah
Oju kan, eh
á»Œ kan ni giran, eh
Bad bitches
Wá»n ti wá»le, á¹£e ri wá»n? Eh, eh
Turn me up, eh
Oya carry on, eh
Shake your caravan for the Don Corleone, eh, eh
What the fuck, eh
Get down on the floor, eh
I can never fall, R.I.P to 44, eh, eh
I'm trading all of my sorrow now for my peace, eh
I'm glad I made it out the belly of the beast, eh, eh
From the ground up, eh
Nigga stand up, eh
See the fandom
We no need do random, eh, eh
Moet n Chandon, eh
Henene never done, eh
I'm telling y'all better get the memorandum, eh, eh
One thing I know, eh
Amapiano, eh
Amapiano
All of my peer I know, eh, eh
No mercy I know, eh
Italiano
Lucky Luciano
Killing beat is all I know, eh

Amapiano, eh
Diano, eh
It's a big vibe, all the girls dem know
Steadily, steadily
Heavily, we are getting lit

Amapiano, eh
Diano, eh
It's a big vibe, all the girls dem know
Steadily, steadily
Heavily, we are getting lit

As e dey go, eh
Amapiano, eh
We go show, eh
We go let them know, eh
Na we dey run the town and any show
Bigger than any woe
Stronger than any foe, eh, eh
Badman flows, eh
Put them on their toes, eh
On the low, eh
The gal dem know, eh
My gbedu shut down southy, janmo
Colorado
Pass me the fatty jumbo
",yes,"southy, colorado",3.0
4zmZ8lVLzGc84S4v2B1rLx,Seyi Vibez,Man of The Year,2023-06-23,35,4UdDJ77xjH9ru5r5F9kfOG,1EUh0evo2sfC0Y8T0cnPAd,Thy Kingdom Come,False,False,182000,"""Man Of The Year""

Oluwaloseyi
I luv u
Yo

This year nah my year, I can be the man of the year
Mo gbe ile cashout
Won te ni ko ni shey
La ilaha, mo Kira fo'ji shey
Baby jijo mi ooh, ma ko iseh

Orente no be fight karate
Osuba re reh
Ko so'un ti oluwa o le seh
Omode ile, joro mi a joro eh eh
Money money ooh every day
Dantata, Dangote

Boju bayeju, kohun ma se yeh
I can be the man of the year
You can be the man of the year too
T'oju bayeju kohun ma seye
I can be the man of the year
You can be the man of the year too

Eh eh
Verse 2
If you dance, I go dance too
Olo mi mo n Calcu
Ma lo ro pe o ja ju

A'nika gbako titebi Ta'ra, (ah)
Ire gbogbo ni ile awa, (ah)
Baby gbese dey cat walk
Orin bami da mo ran

Orente no be fight karate
Osuba re reh
Ko so'un ti oluwa o le seh
Omode ile, joro mi a joro eh eh
Money money ooh every day
Dantata, Dangote

Boju bayeju, kohun ma se yeh
I can be the man of the year
You can be the man of the year too
T'oju bayeju kohun ma seye
I can be the man of the year
You can be the man of the year too

T'oju bayeju kohun ma seye
I can be the man of the year
You can be the man of the year too
Yo dipp",no,,0.0
1E5hfn5BduN2nnoZCJmUVG,Victony,My Darling,2023-06-23,63,1Lyo0G6hpTjWfWi8zjd9Wz,0FLA39VyPgqIUGQg413ptJ,My Darling + Angelus,True,False,2097,"""My Darling""

Juls baby (Ah)

My darling, my darling oh
My darling, my darling oh
My darling, my darling oh
My darling oh
My darling, my darling oh
My darling, my darling oh
My darling, my darling oh
My darling oh

Too many many fine girls dey for here oh
But I getti, one in particular
Wey dey cluster my retina, yeah yeah oh
You know say men, no come speak pho-ne oh?
Cos the money, getti vocabulary wey you fit learn, my onome

Say na we dey do dorime
Small boys dey do doremi
Shey you wan come go dey fa-so-la-ti-do, my onome oh, baby
Eh, we go spray more miliki
All of your men still dey mikirimo
Coconut oil no fit to fry your dodo, my onome oh, baby (My daaaaa)

My darling, my darling oh
My darling, my darling oh
My darling, my darling oh
My darling oh
My darling, my darling oh
My darling, my darling oh
My darling, my darling oh
My darling oh

(Eehhhh alinkooo)
(Eehhh ebelebe)
Dorime (Eehhh pepeye)
Doremi
Fa-so-la-ti-do, my onome oh, baby (Eehhh alinkooo)

Seriously, I fit sharply go file for divorce if you go follow me to my yard oh my love
(Follow me to my yard oh my love, ehh ehh ehh ohh haa)
Anybody? Omo make I no catch anybody near you, cos I fit collapse anybody
I no come here dey do Telly Tubbies (Ehh ehh ehh ohh haa)
I no come here, to come do alibaba oh
No be, vibes and insha Allah, oh
I no come here for this and that ehh, yeah yeah
And all the small small boys them go disembark
Cos na okoto okoto okoto, skiridinbengbeng them dey yarn

Say na we dey do dorime
Small boys dey do doremi
Shey you wan come go dey fa-so-la-ti-do, my onome oh, baby
Eh, we go spray more miliki
All of your men still dey mikirimo
Coconut oil no fit to fry your dodo, my onome oh, baby, eh

My darling, my darling oh
My darling, my darling oh
My darling, my darling oh
My darling oh
My darling, my darling oh
My darling, my darling oh
My darling, my darling oh
My darling oh",no,,0.0
1hNaHKp2Za5YdOAG0WnRbc,Tiwa Savage,Pick Up,2023-06-06,65,1deimiQlzca70jziGDtTsm,17Q3HSD6YVtEGWuhN4HrPU,Pick Up,False,False,18900,"""Pick Up""

Me I no Dey understand anymore
Everything no Dey like e dey before
And I know you're working from 9 to 4
I go dey till 10 and you never come

Could somebody, be trying to take, Olomi from me
Mehn I don't know what to think
Make I no go Poko

Orimi ti-fe blow ow
But I no go let go
I Dey on my ten toes
Quarrel we go settle
No go let the devil
Kolobi my happiness
And that's on G
For me
I still dey call you
Honey

But you no pick my call no more
You no dey pick my call no more ahh

Ah no more
Don't you play games with my heart
I've been calling you
Calling you
Calling you
Calling you
You no dey pick up
You no dey pick up

Ah no more
Don't you play games with my heart
I've been calling you
Calling you
Calling you
Calling you
You no dey pick up ahhh

If I ever, did you wrong, jekinmo
Cus I no fit take this pain anymore
Gbo gbo nkan to shey funmi
E Dey get to me
Need my mental health very strong
Wotchu want
Tell me what do you want
I been trimming for two months
But I still no hear no compliment

Orimi ti-fe blow oh
But I no go let go
I Dey on my ten toes
Quarrel we go settle
No go let the devil
Kolobi my happiness
And that's on G
For me
I still dey call you
Honey

But you no pick my call no more
You no dey pick my call no more ahh

Ah no more
Don't you play games with my heart
I've been calling you
Calling you
Calling you
Calling you
You no dey pick up
You no dey pick up

Ah no more
Don't you play games with my heart
I've been calling you
Calling you
Calling you
Calling you
You no dey pick up ahhh

Ah no more
Don't you play games with my heart
I've been calling you
Calling you
Calling you
Calling you
You no dey pick up
You no dey pick up

Ah no more
Don't you play games with my heart
I've been calling you
Calling you
Calling you
Calling you
You no dey pick up ahhh",no,,0.0
7kjSuFGKhLm8b5qXoMhRkJ,Libianca,People,2022-12-06,86,26b3oVLrRUaaybJulow9kz,5Hmh6N8oisrcuZKa8EY5dn,People,False,False,1820000,"""People""

Oh-oh-oh-oh
Mhmm, mhmm
From Bamenda, it's Libianca
Oh-oh (A-yo, Mage, it's yo' beat)

I've been drinking more alcohol for the past five days
Did you check on me?
Now, did you look for me?
I walked in the room, eyes are red and I don't smoke banga
Did you check on me? (Did you check on me?)
Now, did you notice me?

Nobody wey know the paranoia oh
'Cause I put a smile on my face
A faÃ§ade you can never face (Ooh)
And if you don't know me well, well, oh
You won't see how buried I am inside my grave
Inside my grave

'Cause you see people, people, people, people
Don't really know you
They don't really know you
'Cause you see people, people, people
They don't really know you
They don't really knowâ€”

I've been drinking more alcohol for the past five days
Did you check on me?
Now, did you look for me?
I walked in the room, eyes are red and I don't smoke banga
Did you check on me? (Did you check on me?)
Now, did you notice me?

Oh, holy father
Oh, holy father, I dey try fo hold my head
I say make you no leave me diko
Oh, holy father (Yeah-yeah)
Oh, make you try fo understand
Yahoo girl no dey for here

'Cause you see people, people, people, people
Don't really know you (They don't really know you)
They don't really know you
'Cause you see people, people, people
They don't really know you (Mmm)
They don't really knowâ€”

I've been drinking more alcohol for the past five days
Did you check on me?
Now, did you look for me?
I walked in the room, eyes are red and I don't smoke banga
Did you check on me? (Did you check on me?)
Now, did you notice me?
I've been drinking more alcohol for the past five days
Did you check on me?
Now, did you look for me?
I walked in the room, eyes are red and I don't smoke banga
Did you check on me? (Did you check on me?)
Now, did you notice me?

I've been drinking more alcohol for the past five days
Did you check on me?",yes,Bamenda,1.0
0Y3agQaa6g2r0YmHPOO9rh,Davido,FEEL,2023-03-30,75,1mk8ZC9OeTZMr8Wy31LqRj,6lI21W76LD0S3vC55GrfSS,Timeless,False,False,724000,"""FEEL""

Ko ba
I'll be on the phone
Calling you tonight
I want make you feel me
Make we no dey fight
I no wan sleep alone
Wanna hold you tight
Water full my eyes
But I'll be alright

Forever
O ma la tan
O ma gba, o ma ke tan
Ibebe idi e
O ma shitan o

Say dem go feel it
Dem do run it down
Dem go hold it down
Dem go

Say dem go feel it
Dem do run it down
Dem go hold it down
Dem go

I be talking to myself
And I no even notice
She gat me feeling like a zombie
And she dey shoot like Chuck Norris
The way she put her body down
You got me falling truly
I just touched down
Wanna see you now

'Cause have been on the phone
Calling you tonight
I want make you feel me
Make we no dey fight
I no wan sleep alone
Wanna hold you tight
Water full my eyes
But I'll be alright

Forever
O ma la tan (Aya!)
O ma gba, o ma ke tan
Ibebe idi e
O ma shitan o

Say dem go feel it
Dem do run it down
Dem go hold it down
Dem go

Say dem go feel it
Dem do run it down
Dem go hold it down
Dem go",no,,0.0
2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,Party No Dey Stop,2023-03-14,68,0Em4eY10PGyiBlmjWxcav3,6LFrJCjt9PDLQRdLpHiLeq,Party No Dey Stop,False,False,476000,"""Party No Dey Stop""

I'll be stable, be stable, be stable
I know that I feel it
You know that I need it
I know that, I know that
We made it, we made it

I know that (it's Kel P vibes)
I know that, you know it
I'm not moved by what I see
I know who I be
I just want my peace, make money dey
I go get everything I need
In my own timing
Koni kọja mi, koni delay

So many people deny
Oluwa don cosign
Can't believe this my life
Everything come align
They're looking me, so surprised
S'ọmọde lo dun bayi?
I know it's hurting your pride
Believe me, I don't mind

Party no dey stop, when we pop
Yeah, we're up, plenty spending like it's nothing
Party no dey stop, when we pop
Yeah, we're up, plenty spending (uh-uh-uh)
Like it's nothing (hm-hm-hm)

Say me, I no dey worry
'Cause Oluwa don cosign me
I no dey put mouth for wetin no concern me
Kind of slow, but I'm always on timing, ahn
Say my eyes don see many thing, ti mi o gbadura f'ota mi
If you still dey hate, you need therapy
Good vibes, no bad energy oh
Ahn, yeah
Aje, ti n ba jade tan, aya wọn a ja
Ti n ba ti fẹ mule, na banger
Me, wey I don high on paraga
How I go get time for wahala?
Find one girl wey fine like Rihanna
Spending like Obi Cubana
Leave acting for Tony Montana
Original, not made in China

Party no dey stop, when we pop
Yeah, we're up, plenty spending (plenty spending)
Like it's nothing (like it's nothing)
Uh-uh, party no dey stop, when we pop
Yeah, we're up, plenty spending (plenty spending)
Like it's nothing (like it's nothing)

I'll be stable, be stable, be stable, be stable
I know that you need it
I know that you need it
Be stable, be stable
Ọrọ aye mi ko ma le
Ma lọ Cali' or Paris
Go again another day, ahn
Kilo fẹ Richard Millie or Patek?
Wo currency l'ọwọ mi
The real shit, no fugazzi, no fugazzi, uh-uh
In da club, turn it up (turn it up)
Oluwe, mawe o, oluwe, mawe oh
Oluwe, mawe

Party no dey stop, when we pop
Yeah, we're up, plenty spending (plenty spending)
Like it's nothing (like it's nothing)
Uh-uh, party no dey stop, when we pop
Yeah, we're up, plenty spending (plenty spending)
Like it's nothing (like it's nothing, ahn)",yes,"Paris, Cali', China",3.0
46pWGuE3dSwY3bMMXGBvVS,Rema,Holiday,2023-02-16,51,0GfCR4T6WOErZOw1557ln7,1NbIj94iC99QFhVA1nBuGX,Holiday / Reason You,False,False,73000,"""Holiday""

Another banger!

First you go be the bad guy
Then you go be the actor
Because I wan feed my family
Na im make me thief my own guy laptop
Came out alive omo me I thank God
My money big you go need tractor
If e be say you wan carry my weight
You go need new gym instructor

Straight out of Benin
I drop Rema EP
2019 they think say the gbedu go finish
My music is traveling
From India to Asia to Berlin
The thing wey bin pain me
Be say una no wan be believe

I will never forget the time wey bad belle dem
Cast us away fast forward to today
Everyday na holiday
Everyday say na holiday - oya day - oya dey dey dey dey owey

Me and my guys we dey chill we dey kpor kpor
Kpor kpor
Say we no dey ball o
Ball o
Say my circle chekele but we go give you last card check up
Make you no hate make you pray for the abili - abili - ability to catch up
No calculator fit count my surplus
Ema to jó mi mo nshako

Many nights wey I no sleep, wey I no sleep
One hit I go oversea
Still many people dey laugh me
But I steady believe one favor please
Keep my family strong for me
God I dey on my knees

Straight out of Benin
I drop Rema EP
2019 they think say the gbedu go finish
My music is traveling
From India to Asia to Berlin
The thing wey bin pain me
Be say una no wan be believe

I will never forget the time wey bad belle dem
Cast us away fast forward to today
Everyday na holiday
Everyday say na holiday - oya day - oya dey dey dey dey owey

I will never forget the time wey bad belle dem
Cast us away fast forward to today
Everyday na holiday
Everyday say na holiday - oya day - oya dey dey dey dey owey",yes,"Asia, India, Berlin, Benin",8.0
3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,Sability,2023-02-10,69,5V9XFfvCG4WP5ZdISOLvaF,3ACRYhith1SxOT6teukBvy,Sability,False,False,942000,"""Sability""

London (London)

E n lę oh
Greet everybody for here oh
Padi jo shey shey pęlę oh
Mo ti so funwon tęlę oh
Belle oh
Deliver like I get belle oh
Dem say I dey go cele oh
Dem say I dey go cele oh

Espiritu Fortuna
I go make you jo dada
Shey you getty the power
Sweety passy amala ketu
Shinji Kagawa
Jesu kristi loba wa
Got them falling yakata
You know as e sabi girl dey do

Sabi oh, oh-oh (Come on, come on)
Sabi oh, oh-oh-oh-oh-oh-oh
Sabi oh, oh-oh (Come on, come on)
Sabi oh, oh-oh-oh-oh-oh-oh (Oya na)

Oni reason
Oni reason why dem dey call me oloyin
While you beefing, I'm still leading
Kill anything I no fit miss
You no go fit in my shoes
High fashion, Jimmy Choos
Wanna sip some gin and juice
Tomorrow will be okay

Espiritu Fortuna
I go make you jo dada
Shey you getty the power
Sweety passy amala ketu
Shinji Kagawa
Jesu kristi loba wa
Got them falling yakata
You know as e sabi girl dey do

Sabi oh, oh-oh (Come on, come oh)
Sabi oh, oh-oh-oh-oh-oh-oh
Sabi oh, oh-oh (Come on, come on)
Sabi oh, oh-oh-oh-oh-oh-oh (Oya na)

Espiritu Fortuna
I go make you jo dada
Shey you getty the power
Sweety passy amala ketu
Shinji Kagawa
Jesu kristi loba wa
Got them falling yakata
You know as e sabi girl dey do
",yes,london,2.0
5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,soso,2022-07-14,78,1wADwLSkYhrSmy4vdy6BRn,5NLjxx8nRy9ooUmgpOvfem,Boy Alone,False,False,323000,"""soso""

Soso take my pain away
Soso take my pain (Away, away)
Soso take my pain away
Soso take my pain
Soso take my pain away
Soso take my pain
Soso take my pain away
Soso take my pain (Mad)

Ah-ah, ah-ah
All of the things them talk, I no dey hear, hear
Try wetin I do if you no dey fear, fear
One mind dey tell me to disappear, 'pear
Soso come and help me oh 'cause
I don pray, mami
I don break, commandment
I can't stay for one place
For God's sake
Oh, my dear
Come take my pain away from me, oh

Soso take my pain away
Soso take my pain away (Soso, please, come take my pain away)
Soso take my pain away (Soso, Soso, Soso, Soso)
Soso take my pain away (Take my pain)

Shibiri, shibiri, shibiri
They are talking shit shibiri
Water no get enemy
'Til you fall for Oshimiri
I poto, poto my eyes
Ten shots, high rise
Touch God, I cry
Offshore, cut my
Dreadlocks
Girlie, me I don pray, maami
I don break, commandment
I can't stay for one place
For God's sake, my bae
C",yes,oshimiri,1.0
0a1SidMjD8D6EHvJph4n2H,Ruger,Asiwaju,2022-11-14,67,7ErtOGQ9DwyQa3lwP77j4u,5xqEVPQeBA9GUnEFJhyCtt,Asiwaju,True,False,1020000,"""Asiwaju""

Du-ri-du-ri-ri-uh-ah, ooh-ah
(Cook that thing)

Man getting high 'til I fade out
If the vibe no pure, on my way out
Hullabaloo, anytime we step out
The men them outside, we no dey house (dey house)
No dey look for us, we no dey house
You no dey see the mulla, we don spray out
Thank God say the maga don pay out
Ope ooo
See, I'm ahead of them, Asiwaju
I'm a fucking baller, Ighalo ni mi
No man fit talk shit to me
Ni ilu mi, you go collect o
See, omo na me dey lead, Asiwaju
I'm a fucking baller, Ighalo ni mi
No man fit talk shit to me
Ni ilu mi, you go collect o

Cheers to my friends and clique
When I call demma all pulling up quick
Strapped up with the guns and the swords and things
Bring hell to anybody wey try test me
I'm your daddy, I'm your uncle, I'm your popsy
I be old man, no go dey call me Gen-Z
Brother see, steady giving them gap
Mo ti lo far, they can never near me (me-ee)

As my laba laba just go
My oyinbo wife don show
Omo, my polo white, my face show
Sweet boy for life, you don't know
Your serious babe dey worry my phone
E don dey sup for back, you don't know
Every day we dey run am on code
You suppose to know how the thing go, uh

Man getting high 'til I fade out
If the vibe no pure, on my way out
Hullabaloo, anytime we step out
The men them outside, we no dey house (dey house)
No dey look for us, we no dey house
You no dey see the mulla, we don spray out
Thank God say the maga don payout
Ope ooo
See, I'm ahead of them, Asiwaju
I'm a fucking baller, Ighalo ni mi
No man fit talk shit to me
Ni ilu mi, you go collect o

See, omo na me dey lead, Asiwaju
I'm a fucking baller, Ighalo ni mi
No man fit talk shit to me
Ni ilu mi, you go collect o, ah
I'm on a different steeze
Singlet, belt and ripped-out jeans
Man too wise, I no fit lose that cheese
Oluwa thunder my body with blessings
Ogbeni! Ogbeni! Leave that thing
When I say kuku-ruku, cook that thing
Who dey che-, who dey check am, oya look that thing
Face white, yansh black, I rebuke that thing
Make nobody try stress me, I no be JJC
I don't know if you get it, on a top rating, affiliate with the best team
You wan race me? We no dey do the same thing, hmm-mm
Canoe no be jet ski, omo you say wetin?
No go reason me less, omo you go chop craping
I do it diligently
Won le mi, won le ba mi

Man getting high 'til I fade out
If the vibe no pure, on my way out
Hullabaloo, anytime we step out
The men dem outside, we no dey house
No dey look for us, we no dey house
You no dey see the mulla, we don spray out
Thank God say the maga don payout
Ope ooo
Man getting high 'til I fade out
If the vibe no pure, on my way out
Hullabaloo, anytime we step out
The men them outside, we no dey house (dey house)
No dey look for us, we no dey house
You no dey see the mulla, we don spray out
Thank God say the maga don payout
Ope oooo
",no,,0.0
3a1tBryiczPAZpgoZN9Rzg,Asake,Lonely At The Top,2023-06-15,77,5ZtK8XAVnoaGdBXZWCEVCY,2O9VJaLSnwjZ2HPpMaVoPU,Work Of Art,False,False,1030000,"""Lonely At The Top""

Ob'
Obah

It's lonely at the top (lonely, lonely, lonely)
Money on my mind (money, money, money)
Don't care what they're yarning about me in particular (kò kán mí, kán mi, kán mí)
Out here on the road chasing my dream because I know (no one can chase it for me)

Wọn l'Ọlọlade má ń gb'ọmọ lọ (gb'ọmọ lọ)
Bọrọkọtọ idi ṣ'ọmọ lọ (ṣ'ọmọ lọ)
Ẹ fí wọn s'ilẹ jẹ kán má lọ
No dey find anybody, na money I want (me, I want)
No dey hear wetin people dey talk (people dey talk)
Wọn tí ge Aṣakẹ l'eti lọ (l'eti lọ)
They say, ""Life na one, no get another one""
I go take am do wetin I love

Wetin you love o
No be wetin I love o
Wetin I love, I go do am with all my heart o
Ogogoro no be vodka
Mr. Money ginger
But una know I no dey waste time
Mr. Money ginger ah, ahh

Just carry me on, baby, no time (no time)
Bad boy dey, me, I dey fine
And at the same time, me, I dey high
Mó du'ro' tàn, mó stand out, calm down
You go dey fine like fine wine, no decline
Sing about it, extraordinary things

Show me love, I go show you more
O pọ, lọ pọ, pọ (pọ)
Wo bo ṣe ń ṣe, wo bo ṣe ń ṣe
Ọmọ e don tey, jẹ a ṣ'ere gele
Mo ń fọ f'aye, mo ti fọ f'àyè
Ye, ye

Ọlọlade má ń gb'ọmọ lọ (gb'ọmọ lọ)
Bọrọkọtọ, idi ṣ'ọmọ lọ (ṣ'ọmọ lọ)
Ẹ fí wọn s'ilẹ jẹ kán má lọ
No dey find anybody, na money I want (me, I want)
No dey hear wetin people dey talk (people dey talk)
Wọn tí ge Aṣakẹ l'eti lọ (l'eti lọ)
Say, ""Life na one, no get another one""
I go take am do wetin I love

Wetin you love o
No be wetin I love o
Wetin I love, I go do am with all my heart o
Ogogoro no be vodka
Mr. Money ginger
But una know I no dey waste time
Mr. Money ginger ah, ahh
Follow Spinall
on Bandsintown
""Loju""
(feat. Wizkid)

All day she don dey call now
As the party don dey buzz we no go tire o
And you know the feeling don dey high now
Like 'til the party stop I no go go
T'a de l'owo l'apo
Na we the girls wan follow go
Many girls change their area code
'Til you follow me, I no go

Follow bounce if you get stamina
Killing any beat make dem no go try me
E no get any thing wey I no go fit buy me
You don give little taste make we dey go
Make you no dey shy nau
Tell anything, girl I fit to make you mine oh
Na me dey make all of the girls come inside now
You dey wait for your loving from big bad man

Oh baby me and you lo ju (loju, loju)
Ka sha ma jade ka ma ju ru
Shey bi ewo lo se ju
See as you badder, you dey good
Shey bi ife re lo ju
Baby go dance and shuperu
Oh baby me and you lo ju (loju, loju, loju)
Ka sha ma jade ka ma ju ru
Shey bi ewo lo se ju
See as you badder, you dey good
Shey bi ife re lo ju
Baby go dance and shuperu

Sho mo, (yeh yeh)
I fit wait all night (yeh yeh)
I gat the thing all night
Wey go make you feel alright
(DJ Spinall)
Ko wa
Ka ma lo Ile nau
Philomina don dey dance I tay

Nothing, I want you
Only you, na just only you I wan dey run back to
And when I'm on my feelings, I go call you
Baby na only you
Take out time we go work all night
And I go dey when you ready you fit bank on it

Let the neighbours know my name
Baby girl I go dey your side o
Diamond dancing on me
Baby rest upon me, I fit pay the price
Baby you make me come back on daily
Omo I dey attach
Every night we come alive, dey outside
Make bad man dey show you life

Oh baby me and you lo ju (loju, loju)
Ka sha ma jade ka ma ju ru
Shey bi ewo lo se ju
See as you badder, you dey good
Shey bi ife re lo ju
Baby go dance and shuperu

Oh baby me and you lo ju (loju, loju, loju)
Ka sha ma jade ka ma ju ru
Shey bi ewo lo se ju
See as you badder, you dey good
Shey bi ife re lo ju
Baby go dance and shuperu",no,,0.0
2NtQA3PY9chI8l65ejZLTP,SPINALL,Loju (feat. Wizkid),2023-06-30,56,4U3RTbBmft10cAQqMYw7At,08Y8xB9NINjDkoT30eCoB8,Loju (feat. Wizkid),False,False,5538,"[Intro]
Obah
What dem a say?
Top boy

[Verse 1: Wizkid]
All day she don dey call now
As the party don dey buzz we no go tire o
And you know the feeling don dey high now
Like 'til the party stop, I no go go
T'a de l'owo l'apo
Na we the girls wan follow go
Many girls change their area code
'Til you follow me, I no go
Follow bounce if you get stamina
Killing any beats, make dem no go try na
E no get anything I no go fit buy now
You don give little taste make we dey go
Make you no dey shy now
Tell anything, girl I fit to make you mine oh
Na me dey make all of the girls come inside now
You dey wait for your loving from big bad man

[Chorus: Wizkid]
Oh baby me and you loju (loju, loju)
Ka sha ma jade ka ma juru
Shey bi ewo lo se ju
See as you badder, you dey good
Shey bi ife re loju
Baby go dance and shuperu
Oh baby me and you loju (loju, loju, loju)
Ka sha ma jade ka ma juru
Shey bi ewo lo se ju
See as you badder, you dey good
Shey bi ife re lo ju
Baby go dance and shuperu

[Wizkid & SPINALL]
Sho mo, (yeh yeh)
I fit wait all night (yeh yeh)
I got things all night wey go make you feel alright
(DJ Spinall!)
Ko wa
Ka ma lo Ile na
(Here we go!)
Philomina don dey dance I taya

[Verse 2: Wizkid]
Nothing, I want you
Only you
Na only you I wan dey run back to
And I know when I’m on my feelings, I go call you
Baby na only you
Take out time we go work all night
And I go dey when you ready you fit bank on it
Let the neighbours know my name
Baby girl, I go dey your side o
Diamond dancing on me
Baby rest upon me, I fit pay the price
Baby you make me come back on daily
Omo I dey attach
Every night we alive, dey outside
Make bad man dey show you life


[Chorus: Wizkid]
Oh baby me and you loju (loju, loju)
Ka sha ma jade ka ma juru
Shey bi ewo lo se ju
See as you badder, you dey good
Shey bi ife re loju
Baby go dance and shuperu
Oh baby me and you loju (loju, loju, loju)
Ka sha ma jade ka ma juru
Shey bi ewo lo se ju
See as you badder, you dey good
Shey bi ife re lo ju
Baby go dance and shuperu",no,,0.0
